tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--auxdisplay--cfag12864bfb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.737210618	4.037719507992733	192.770048	193	258	280	true	7.465005343	3.8761995220265817	169.984000	193	258	280	true	7.208385332	3.7436272040067706	178.388992	193	258	280	true	6.996432991	3.7067494110087864	177.958912	193	258	280	true	7.325729144	3.8334726239845622	169.553920	193	258	280
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--auxdisplay--ks0108.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.394821389	3.324742119992152	149.884928	106	180	193	true	6.25847134	3.2829365630168468	141.131776	106	180	193	true	6.738748152	3.4902638029889204	156.180480	106	180	193	true	6.376176322	3.312929310981417	153.325568	106	180	193	true	6.726108866	3.5117954300076235	154.038272	106	180	193
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--aten.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	8.840818576	4.563959311984945	195.305472	1104	1141	1230	true	10.502677048	5.39295368999592	178.700288	1104	1141	1230	true	10.408811829	5.347560245980276	169.029632	1104	1141	1230	true	9.073380659	4.6788761090138	207.609856	1104	1141	1230	true	8.765569941	4.518163978005759	178.933760	1104	1141	1230
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--bpck.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	28.877210929	15.591662972990889	713.506816	28284	28321	30769	true	28.65735512	15.850309123983607	609.329152	28284	28321	30769	true	28.363495356	15.623224276001565	730.386432	28284	28321	30769	true	26.161883084	14.080100163992029	739.172352	28284	28321	30769	true	26.713051363	14.373045813990757	619.352064	28284	28321	30769
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--comm.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	11.893182438	6.112777934002224	209.793024	2039	2076	2245	true	12.55587138	6.4733736850030255	230.309888	2039	2076	2245	true	11.766777475	6.014641584013589	225.087488	2039	2076	2245	true	11.545261886	5.894396563002374	219.303936	2039	2076	2245	true	11.74568715	6.037544292019447	211.197952	2039	2076	2245
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--dstr.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	13.446523538	6.872275913017802	223.236096	2598	2635	2848	true	14.894178848	7.60358142098994	234.942464	2598	2635	2848	true	15.859736396	8.063209521991666	261.009408	2598	2635	2848	true	12.833589337	6.55207924899878	214.843392	2598	2635	2848	true	13.752367535	7.042461301025469	274.628608	2598	2635	2848
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--epat.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	20.615571714	10.565018697001506	406.323200	16604	16641	18145	true	23.035844844	11.763256717997137	403.234816	16604	16641	18145	true	25.991813118	13.179812568996567	427.745280	16604	16641	18145	true	21.146768167	10.90657778197783	377.786368	16604	16641	18145	true	21.765739384	11.37169553199783	494.243840	16604	16641	18145
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--epia.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	16.496514011	8.464166341000237	260.390912	7788	7825	8550	true	15.473812852	7.906580031994963	285.016064	7788	7825	8550	true	14.715271295	7.466594942001393	276.508672	7788	7825	8550	true	16.784477853	8.552663203998236	257.728512	7788	7825	8550	true	14.534570412	7.4076498440117575	264.806400	7788	7825	8550
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--fit2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	8.565907391	4.439235230005579	189.362176	843	880	950	true	8.35296743	4.303548470023088	172.908544	843	880	950	true	8.681859196	4.470407966000494	177.635328	843	880	950	true	7.998939492	4.129418495984282	198.897664	843	880	950	true	8.914889483	4.662425073998747	193.040384	843	880	950
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--fit3.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	11.205998089	5.732949622994056	199.577600	1654	1691	1829	true	10.890025024	5.620138777012471	193.744896	1654	1691	1829	true	10.618755847	5.454229688009946	194.383872	1654	1691	1829	true	11.186150908	5.78670875201351	190.025728	1654	1691	1829	true	11.371332085	5.869234620011412	213.118976	1654	1691	1829
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--friq.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	18.241059805	9.353456546989037	281.214976	6772	6809	7318	true	19.710898918	10.076178883988177	308.846592	6772	6809	7318	true	18.09377611	9.19701723702019	271.368192	6772	6809	7318	true	18.820961272	9.604620735975914	350.404608	6772	6809	7318	true	20.96647819	10.631302747991867	268.288000	6772	6809	7318
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--frpw.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	16.034354875	8.167366755020339	272.850944	5630	5667	6104	true	16.410492882	8.360801481001545	283.029504	5630	5667	6104	true	17.032604512	8.641295394016197	271.974400	5630	5667	6104	true	16.989663165	8.643108827993274	270.372864	5630	5667	6104	true	17.040706841	8.687683736992767	296.488960	5630	5667	6104
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--kbic.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	18.477325753	9.428218678018311	241.889280	5616	5666	6121	true	16.506669783	8.3963233329996	267.522048	5616	5666	6121	true	16.784765841	8.600144377007382	256.909312	5616	5666	6121	true	17.70461561	8.99547538900515	284.254208	5616	5666	6121	true	17.272667771	8.777904638001928	300.851200	5616	5666	6121
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--ktti.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	8.640241431	4.46445703599602	201.043968	974	1011	1088	true	8.571146788	4.414000927004963	180.695040	974	1011	1088	true	8.244149985	4.227629505010555	180.285440	974	1011	1088	true	8.874927284	4.616794259985909	180.645888	974	1011	1088	true	8.520877992	4.417583641014062	178.073600	974	1011	1088
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--on20.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	15.959115054	8.135163077997277	276.279296	3122	3159	3392	true	15.287681386	7.816339662997052	301.768704	3122	3159	3392	true	15.776035053	8.054061067989096	321.105920	3122	3159	3392	true	15.571025847	7.94424754800275	326.082560	3122	3159	3392	true	16.51429955	8.420273366995389	294.625280	3122	3159	3392
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--block--paride--on26.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	30.554247653	17.323574195994297	552.898560	11264	11301	12148	true	32.791661285	18.00743790800334	767.832064	11264	11301	12148	true	33.680326734	18.541773928009206	708.636672	11264	11301	12148	true	34.226218328	18.996139255992603	637.947904	11264	11301	12148	true	31.487152055	17.82570969799417	743.657472	11264	11301	12148
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--char--hw_random--virtio-rng.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	ERROR (recursion)	7.292642943	3.840602531010518	151.158784	187	220	238	ERROR (recursion)	7.082257505	3.7021374060132075	149.491712	187	220	238	ERROR (recursion)	6.212555555	3.244333378999727	140.972032	187	220	238	ERROR (recursion)	6.801561625	3.539945809985511	165.429248	187	220	238	ERROR (recursion)	6.641145589	3.5501657600107137	156.135424	187	220	238
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--char--ipmi--ipmi_poweroff.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	8.242130054	4.251719189021969	200.421376	362	443	487	true	8.482565068	4.423052572004963	206.962688	362	443	487	true	9.075887774	4.749771225004224	184.475648	362	443	487	true	8.920957183	4.623183507996146	191.254528	362	443	487	true	7.96118028	4.116154344985262	200.314880	362	443	487
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--char--ramoops.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.144767345	3.760863795003388	171.065344	133	184	194	true	7.595969936	3.926946454012068	168.353792	133	184	194	true	7.134362556	3.713620388007257	171.065344	133	184	194	true	8.368880002	4.330615580984158	183.840768	133	184	194	true	7.448737307	3.8893770599970594	186.314752	133	184	194
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--char--tpm--tpm_nsc.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	9.672147352	4.96932664400083	201.015296	1327	1409	1489	true	8.997813115	4.636316698015435	200.302592	1327	1409	1489	true	9.669480358	5.000074073992437	189.050880	1327	1409	1489	true	10.486920614	5.389676682010759	179.097600	1327	1409	1489	true	9.765893386	5.041438320011366	202.895360	1327	1409	1489
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--char--uv_mmtimer.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	8.632717852	4.471579157980159	176.377856	281	347	377	true	10.011212146	5.179911943996558	178.384896	281	347	377	true	8.89306789	4.5891303539974615	183.369728	281	347	377	true	9.210748875	4.777941325010033	208.588800	281	347	377	true	9.344037369	4.8316308300127275	195.170304	281	347	377
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--clocksource--cs5535-clockevt.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.739722034	3.516340456000762	156.594176	276	343	366	true	6.191482345	3.2214307700050995	146.251776	276	343	366	true	6.189027531	3.247218395990785	147.591168	276	343	366	true	7.074192768	3.6961597529880237	158.314496	276	343	366	true	5.948822961	3.094852965994505	164.081664	276	343	366
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--cpufreq--cpufreq_powersave.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	5.709500931	2.9746167039847933	142.675968	87	124	133	true	5.369138943	2.832370735995937	139.497472	87	124	133	true	5.862841883	3.1199733199900948	140.853248	87	124	133	true	5.401633627	2.8229813369980548	141.090816	87	124	133	true	5.511648994	2.8895438160107005	148.983808	87	124	133
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--cpufreq--pcc-cpufreq.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	9.474691016	4.875412949011661	178.380800	766	960	1027	true	9.77542301	5.05081518998486	221.716480	766	960	1027	true	10.527946665	5.400790393992793	209.481728	766	960	1027	true	9.685109087	5.005216027988354	200.851456	766	960	1027	true	9.845980477	5.053723214019556	196.337664	766	960	1027
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--edac--mce_amd_inj.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.482335709	3.3879099580226466	153.542656	141	198	213	true	6.487641419	3.4485216820030473	151.293952	141	198	213	true	6.683831439	3.5281698530016	150.298624	141	198	213	true	6.489275147	3.379421311983606	152.879104	141	198	213	true	6.129308408	3.199084566993406	142.823424	141	198	213
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--firmware--google--gsmi.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	11.613330885	5.947988468018593	204.128256	2599	2674	2951	true	12.188179892	6.307398109987844	221.540352	2599	2674	2951	true	11.092111805	5.677861431991914	197.918720	2599	2674	2951	true	11.462768801	5.896889530995395	200.286208	2599	2674	2951	true	10.567292938	5.414649092999753	208.654336	2599	2674	2951
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--firmware--google--memconsole.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.571668936	3.4392874040058814	157.110272	156	204	217	true	6.618724754	3.4984884849982336	150.831104	156	204	217	true	6.110846931	3.175304328004131	150.863872	156	204	217	true	6.332047338	3.3328016939922236	148.680704	156	204	217	true	6.240703513	3.3154250480001792	124.354560	156	204	217
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpio--gpio-74x164.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.58337874	3.9869926850078627	169.504768	222	259	277	true	8.020905137	4.131956825993257	172.253184	222	259	277	true	7.729256919	4.042205172008835	165.355520	222	259	277	true	7.424948791	3.8517098739976063	167.219200	222	259	277	true	7.399885624	3.814354219008237	182.120448	222	259	277
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpio--gpio-max7301.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.424862696	3.3364137330208905	178.311168	130	167	181	true	6.716622935	3.4819426760077477	167.800832	130	167	181	true	6.888840672	3.5628724790003616	169.435136	130	167	181	true	6.46185158	3.38261236998369	143.020032	130	167	181	true	6.31226423	3.265342372993473	164.827136	130	167	181
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpio--gpio-mc33880.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.33080549	3.817468111985363	168.890368	257	294	313	true	7.159157364	3.731297946011182	168.529920	257	294	313	true	7.541612625	3.937784975016257	168.574976	257	294	313	true	7.40659389	3.888864709995687	177.307648	257	294	313	true	8.08593687	4.18420260300627	171.212800	257	294	313
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpio--gpio-tps65912.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.162921895	3.8571242179896217	152.248320	238	275	297	true	6.74414144	3.5699253730126657	149.958656	238	275	297	true	6.570717991	3.436415747011779	156.721152	238	275	297	true	6.546331989	3.4152376819984056	156.106752	238	275	297	true	6.9825016	3.662439562001964	160.477184	238	275	297
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpio--gpio-wm831x.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.453094676	3.880701065994799	177.164288	534	571	639	true	7.839503115	4.036409600987099	186.507264	534	571	639	true	7.87310288	4.124213966017123	173.793280	534	571	639	true	7.271544886	3.8267616069933865	164.777984	534	571	639	true	7.802399415	4.0729179279878736	188.768256	534	571	639
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpu--drm--drm_usb.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.098970024	3.689752372010844	191.168512	51	98	106	true	7.987254089	4.152850888989633	177.295360	51	98	106	true	7.184881466	3.737760187999811	162.000896	51	98	106	true	8.190500947	4.235031490010442	176.373760	51	98	106	true	7.373684715	3.8152201829943806	193.888256	51	98	106
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpu--drm--i2c--sil164.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	9.215328951	4.765046391985379	202.215424	1196	1237	1347	true	9.493725232	4.920994129992323	194.068480	1196	1237	1347	true	9.146998169	4.720791561994702	190.328832	1196	1237	1347	true	9.501573897	4.930681783996988	221.704192	1196	1237	1347	true	9.691145333	4.990031464985805	194.080768	1196	1237	1347
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpu--drm--tdfx--tdfx.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.854222852	3.57917235000059	159.793152	47	84	88	true	7.767346868	4.119085751997773	169.873408	47	84	88	true	7.144417945	3.7250889879942406	179.589120	47	84	88	true	7.349763266	3.839573978999397	169.156608	47	84	88	true	6.846837572	3.594316433998756	184.307712	47	84	88
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--gpu--stub--poulsbo.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.44415887	3.365416621993063	166.989824	87	125	135	true	6.988028904	3.651214857993182	174.338048	87	125	135	true	6.415127153	3.342271185014397	175.165440	87	125	135	true	7.261811345	3.762318129010964	168.730624	87	125	135	true	6.89890064	3.593118910997873	173.371392	87	125	135
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-cherry.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.696576655	3.4854712439992	146.358272	196	234	260	true	6.879333792	3.5831123100069817	160.509952	196	234	260	true	7.214516082	3.75101905700285	166.899712	196	234	260	true	6.6211284	3.4637732970004436	154.742784	196	234	260	true	6.532465433	3.4065325600095093	150.900736	196	234	260
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-chicony.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.706085737	4.004447671992239	162.353152	680	718	810	true	7.526520921	3.9160330040031113	174.080000	680	718	810	true	7.159893694	3.7481223010108806	174.071808	680	718	810	true	7.429889204	3.9110764680081047	187.834368	680	718	810	true	7.227951074	3.772339232993545	158.482432	680	718	810
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-elecom.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.3527579	3.3327319450036157	152.936448	73	111	120	true	6.391764261	3.3455584089970216	169.324544	73	111	120	true	6.596699143	3.467362804018194	154.566656	73	111	120	true	6.355517427	3.3241031839861535	164.462592	73	111	120	true	6.443231801	3.3284819179971237	163.127296	73	111	120
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-ezkey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.939739639	3.659980883006938	155.877376	173	211	239	true	6.919793215	3.609570217988221	157.847552	173	211	239	true	6.774634362	3.551450100989314	164.233216	173	211	239	true	6.417192923	3.39488921299926	147.431424	173	211	239	true	6.593876387	3.4322245249932166	159.784960	173	211	239
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-gyration.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.455846752	3.9481816590123344	181.071872	583	621	698	true	7.172609777	3.7889949490199797	175.280128	583	621	698	true	7.379575118	3.8381012770114467	168.312832	583	621	698	true	7.475825471	3.9505309269879945	171.147264	583	621	698	true	7.170207033	3.7138636489980854	177.041408	583	621	698
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-kensington.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.367004142	3.3729385299957357	163.790848	117	155	172	true	6.901759333	3.6197964099992532	148.987904	117	155	172	true	6.489909617	3.4489940319908783	155.594752	117	155	172	true	6.677821139	3.49097038700711	172.711936	117	155	172	true	6.360699511	3.3439261699968483	142.331904	117	155	172
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-keytouch.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.028897388	3.7127716850081924	142.327808	61	99	105	true	6.318670567	3.335523425019346	147.238912	61	99	105	true	6.498593342	3.3716892120137345	162.951168	61	99	105	true	6.078291813	3.165587391005829	154.587136	61	99	105	true	6.531569981	3.404116230987711	157.933568	61	99	105
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-lcpower.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.747808669	3.487485382007435	157.683712	351	389	436	true	6.95250381	3.6285497559874784	172.376064	351	389	436	true	6.584415252	3.405686593003338	147.517440	351	389	436	true	6.669966153	3.468561643996509	150.097920	351	389	436	true	6.60375385	3.423496315983357	164.536320	351	389	436
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-monterey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.098820943	3.6858531599864364	159.535104	232	270	301	true	6.913628873	3.617339159012772	160.169984	232	270	301	true	7.070341015	3.7080743910046294	150.069248	232	270	301	true	6.851810079	3.557340956002008	164.986880	232	270	301	true	7.050180278	3.693133549008053	144.113664	232	270	301
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-ortek.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.882807538	4.087514081009431	159.289344	89	127	139	true	6.487882333	3.3826040899730287	156.962816	89	127	139	true	6.513006614	3.3951334879966453	155.029504	89	127	139	true	6.238445911	3.251894966000691	162.623488	89	127	139	true	6.597711637	3.428042760002427	160.378880	89	127	139
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-petalynx.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.089262281	3.67307373098447	183.844864	440	478	540	true	7.80143329	4.060638030001428	174.944256	440	478	540	true	7.924700417	4.0742214460042305	167.927808	440	478	540	true	7.587559158	3.918424587987829	188.166144	440	478	540	true	7.24997526	3.7983172930253204	162.824192	440	478	540
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-primax.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	ERROR (recursion)	6.453968518	3.357801293983357	167.600128	128	159	175	ERROR (recursion)	6.418243257	3.3459828030026983	171.872256	128	159	175	ERROR (recursion)	6.746386259	3.5455079689854756	176.893952	128	159	175	ERROR (recursion)	7.049005485	3.6581804440065753	160.055296	128	159	175	ERROR (recursion)	6.829180067	3.56475895101903	153.858048	128	159	175
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-saitek.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.240827617	3.2672792710072827	156.147712	89	127	140	true	6.557864974	3.443913914001314	155.631616	89	127	140	true	6.949769322	3.6340256750117987	146.116608	89	127	140	true	6.627252159	3.4759930220025126	155.033600	89	127	140	true	6.574177123	3.436603029986145	162.017280	89	127	140
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-samsung.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	8.402986373	4.332217613002285	200.065024	691	729	832	true	8.571697158	4.460270603012759	171.786240	691	729	832	true	8.565576176	4.474489854008425	173.608960	691	729	832	true	8.616450439	4.431567350984551	181.043200	691	729	832	true	8.4558239	4.376585429999977	190.115840	691	729	832
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-speedlink.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.584810287	3.4539351190032903	170.987520	77	115	125	true	6.652364906	3.4514397169987205	176.861184	77	115	125	true	7.325939348	3.8173987430054694	174.522368	77	115	125	true	6.605100243	3.4371897490054835	179.593216	77	115	125	true	6.840050453	3.5462638669996522	175.775744	77	115	125
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-sunplus.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.008787794	3.7175921339949127	173.412352	164	202	224	true	6.762794203	3.542718229989987	156.975104	164	202	224	true	6.800700375	3.5806289080064744	159.416320	164	202	224	true	7.128220334	3.6958133329753764	152.449024	164	202	224	true	7.082775298	3.6720099349913653	165.416960	164	202	224
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-tivo.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.774187015	3.552242022007704	150.372352	292	330	368	true	6.681061291	3.473434490006184	152.776704	292	330	368	true	7.387691351	3.8436639639839996	165.920768	292	330	368	true	6.705157121	3.52044625999406	151.638016	292	330	368	true	6.987172264	3.653454276995035	164.397056	292	330	368
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-topseed.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.097871188	3.7058353800093755	155.275264	783	821	928	true	7.234058233	3.7211184150073677	164.229120	783	821	928	true	8.212658594	4.2492279240104835	167.964672	783	821	928	true	7.800694026	4.123622688988689	168.476672	783	821	928	true	7.332324516	3.828339278989006	168.226816	783	821	928
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-twinhan.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	7.683781572	3.968129847984528	190.136320	1215	1253	1420	true	7.739417376	4.002081284997985	160.301056	1215	1253	1420	true	7.535634818	3.9045151740137953	187.625472	1215	1253	1420	true	8.231008724	4.257363773009274	170.242048	1215	1253	1420	true	7.882380106	4.081733553000959	174.755840	1215	1253	1420
ldv-linux-3.4-simple/32_1_cilled_ok_nondet_linux-3.4-32_1-drivers--hid--hid-uclogic.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.yml	true	true	6.355912798	3.313506200007396	167.591936	99	137	153	true	7.300743371	3.8131885709881317	152.920064	99	137	153	true	6.709958339	3.4717140510038007	145.174528	99	137	153	true	6.606836382	3.4508624879817944	167.002112	99	137	153	true	6.479994243	3.384224893990904	147.976192	99	137	153
